IDПользователя;?id чека;Цена
4167adce46285d8b2ef3ae6f8c06ec79;50d18e020e5f009b9f128ef250ab2802;1990.0
416d90a42daccbea3babef00321c901e;0db5a1491cc99b37ec595ce057f26f3e;119.0
41d64c2cc324be0accfb5294ea0b97ad;19556b45dc295579044bf4458b98a226;39.1
4236c8c91a4ae6bb6cb7f3cc00027055;1b0dba7f727fcb657857e77dbbad5954;140.8
42eecb57ae33e91fb255536bbd5bd61c;222a82f2e0ebf61abc15fe02f0f53668;39.1
434b5c2be651ba20d66b287f8d1d4e5c;15b570dba94c9aed6d4e02c0ab4e9769;7990.0
4364d777bd027b738ade34bf2de95b2b;2ee8357579e8a0de0003105584603271;149.9
436e5cb682a7b28b1467dacdb0bdac2a;015cc114e2f7d69601b5305276376b43;52.66
436e5cb682a7b28b1467dacdb0bdac2a;015cc114e2f7d69601b5305276376b43;52.67
436e5cb682a7b28b1467dacdb0bdac2a;4bdc90737dcc62eb085439fcccb98e14;43.9
43c631bd2e669a68521c9c514a78280f;311638d963062e45bc1a23af22888803;853.0
43c631bd2e669a68521c9c514a78280f;311638d963062e45bc1a23af22888803;849.0
43f21eed8cf8775a031fb64f04738f6e;3623661369ad3714729296cb06749556;999.0
449b79b8f23f5a67b7df48d6777194e0;278130b0025ad8103e04ff8a37b300e4;99.9
44a173627b80c38d85b3544b9e7320fb;05eb5107ffac8da89d829b4f7ce1be45;1090.0
44a173627b80c38d85b3544b9e7320fb;05eb5107ffac8da89d829b4f7ce1be45;1990.0
44cbfbefe8a0355159643a7e6c85179a;1aed18acda251651ed48cfe58ef366bb;1199.0
44cbfbefe8a0355159643a7e6c85179a;1aed18acda251651ed48cfe58ef366bb;1299.0
44e2a71e6e34dd164f57f63ded77ff0c;1ff8e66e124e9d83457fa3d74a5eb37b;5990.0
4575af1f078c33832668abdd5f702523;47bbdba874d21ce69c536ec7af1208b6;37.99
45847417714daf5cd28ec35ca9eaa5b9;282b6f9c397965c6aed1f86c368d3e8f;1990.0
45c956daf797732eaad63ad5c936e719;25c127122f1ee441cad7d9915d702b03;999.0
461297a99195fb9dc081c99a86ac22a1;0c369954938d0caf0643da3461995627;13990.0
464e0f2e8f851cffbf0f66c69cdfe31d;140bd202a49eb8eab288c5db9a4389cf;149.9
4713767e44ec85416ec7f096e3242178;3e20911e3f192017e1ff51aab8ba2671;149.0
4713767e44ec85416ec7f096e3242178;3f79cfcb4947eb7da2de264d6e1cad7c;1299.0
4732180784801ac94d028a3e6c7b6129;0a7e8d65cf0af35073098ec642e36b4a;149.0
47552b1c03bb208e5537d9f4bfa46a9c;41d4fac80a5d9faa18b3aeda575c44bc;0.01
47960df4b776f2f8693d86e5c94fba6c;1561b4997fc5e3449c7d2a8022fea889;161.9
47bedbc8d0a7c87bfbd70e59da7be7f6;1fc16811a091e2154f14ceb0dffd214f;37.9
47f9028acd72ee63b8b5da4dcd13ab9e;1ffa293e606d82bae7452abbb447de2f;995.0
47ffc5d4186782246b549f7d7dafbddf;29a6404215d84d4a8b798b10aaa9628f;145.99
482be13ea0bc8c0fe58d97573bc4bc9a;39d2b9ec2465adf0b872f8829922439e;1137.88
483388581a53247e1005d6786c315d62;283615dde7b838ecb63739cd81c7aac1;2499.0
4893b3727792c44f7f2f9435553b63d8;3fc7e8c699aa0a918809609d59970141;1221.14
48d0b7aaff75c5ac101fa289d5cce9d4;308e800dabcb73eec688e7dbfb42df5a;42.89
498d6b49578c36168d1aa92aef8f2b77;11057ae9e5d1a587ed30ca0410d3e6d0;545.0
49c85b95345e5946061c9acd2bb52833;2299a690df54af3b94b98b441f93e4d8;749.9
4a02a8b0930abd55e50cc53f15dc2f5b;0da9ee6cd749722201417b66d0049803;93.5
4a3ce4e375d3010cee3b36d3200f77ac;112575489bc07777e896205d18328cb4;78.2
4abdb8d786d62048ecef5b2f43fab75c;16403b20530aae2686a4d001703bd50d;36.9
4adb4429f525e59ea183a57fba863549;1ac73d381b6b267fa8dd90ea1bca1367;1393.0
4af5b085af9382d36366e095c357e678;1fd55499e363df25691e72bdcffd131b;65.0
4b0600d67a3f991eca45816e84e9e74e;16d6a5fd8237cdc23462ded55dfd75bf;1528.0
4b39573838a0bf2472d6d7f51861b785;0438a14fb7079a88074f7d9443925d46;55.0
4b4de9c3ffbb355cd3339e6e083eb0d8;062b02734de038bba7e71ab8f412882a;159.0
4b531eb6607026ffc9bc122b8bd5b705;0a9dd08c64f963e3e18e006a9dfd9e1c;1184.88
4ba051bfe0ded6acb1820bef21ad8625;0e679cc28b527495981ef8c74c49bd6f;679.2
4ba051bfe0ded6acb1820bef21ad8625;13087831765166a9bbb13676fb9088a3;129.9
4ba051bfe0ded6acb1820bef21ad8625;39ce717d77352ce50e758f0dc59c2603;129.9
4beaf4c3fda708ff58c54d58e2e0eb36;30fbb73719c2b09daa5ec5750c7c09c2;119.0
4c0029cc5c194e1107902697cca8b4b1;04592ea3e755f71cf8a1b841c693660c;36.9
4c5acb2f96f3eb1e0f1d006d6f02690c;09dfba7f9edb3cbec97b7a63e9097152;1499.0
4c7b47865e7129e4231705ad4a91b29c;09802e0b1e34dcb802a74f28daeffb3a;1009.66
4c7b47865e7129e4231705ad4a91b29c;4c653e753cee0e579213ab26bf69f6dc;1010.0
4c7b47865e7129e4231705ad4a91b29c;4c653e753cee0e579213ab26bf69f6dc;1160.0
4c8c3b5637366ac2cc2a0ecbddc13e73;119337d65a6d8ed3227990d7db6ccda5;9362.0
4ca593298e4a00eeab3accfff059d3da;16cb26c0c6e8fa29287a6c7280f61f12;134.9
4d33ac1dfcd054e692fd4b5d9b99f13c;2d85d374ae3545140c7aedac720f6e36;999.0
4dcc14d5b7d9d0857234c45b95480a03;4c6b7d07febe7a995b440b4de755925c;179.0
4dcf2ca685002af5c10e02d78d5352b1;40c2d508e0e8c5aac9ddbb24a27732d7;59.9
4de35acea34e1250d87dbc0bf299ed05;25a6f2b8c8f6eb9c2ccf2e08304b004e;99.99
4e0d06919a9e243f1deca1ac85471820;317e417a2d4bfd856fb57fbf43fb4ab7;9990.0
4e40fac2a50e5944f9ac25d9a96e6e46;16475a8643c3df2bc0de260938965265;977.0
4e912564399475553f4bfdd0bd74dab2;239be08ec943d0d438feeda73279d6c7;1299.0
4e9411fe38bd89488610d1e452462cee;22f638c884f74b1343d53362bf32e9f3;99.99
4ea48bc8ee5a50b937e66ba3e7c4ee83;08eaf65a9959af22d10e05c94a20a687;159.0
4ebe37b8e805a19c096ad99096972d1e;2be7c374567a55e36485b145b755ef18;149.0
4f0c492c09262d336756a49fd6ea4818;0237cff1e0aaedeb9cb029d70d46eafb;1190.0
4f68cb848d7ffd31b7b06026f0c86708;43f66bf3652ba259496ca5fa0148d5c4;249.0
4facb98b6b986c6209e009ae54200a0d;411248b302d417fd34173a14ef774a59;37.79
4fe1916b832a8ebb3a3677ffa96e8f83;2b0f92f36125e393e18eeab40c9d6b05;34.9
504c040e59a22b7cc9f4e1afef3d40fc;0aaae19bb9bf1a3eb16a6f5e7d324332;5990.0
505c14e695fbbce399b0f384ad846c9c;4efdf234ca721d2a3190d7a08fea3759;40.39
50af67f3bdd964dfae7d71b1ee0d3397;3c07d9b3a2815a7ab3145aa0dcd3d338;175.2
50c0bd8204775a40a1c68c9605909646;244c75ecc87665328a31b52a04bb4e61;109.99
50e647dc2235918bb73046b0ce5d4592;3431a0078e98a9cdaf88c55ce806dc15;99.0
50edab692d0f2ebc42151b4658ec2c5b;3db34b345f57d26f156d44eb8cff0730;47.1
50f2bc32f26b73fccc758b6e59dabe25;2c681cba28f0e37d3173e355661ca73a;97.3
5114a12f991f4bbd57153c6b42a0adde;4988c84ce74cc983ec6aca8dd9d73661;34.4
518da0244fe3c739f5784e8c90e382c3;44170fd0f5cb32abd3fd2b336ab39830;13990.0
51d734ff9f840c468eee6cfd47962419;397c125d9808b6027798b8cc2f49fa2a;6990.0
51de9f3f210c55c23f2cab1ee2304336;26a4ccd22d6992bb3327b75cb6ea75ac;85.0
5258fccaab28c879bbd609d557e95513;080b7f77f5d5697cfc7f9ad54ac3c5e8;1603.0
527a0add7dfd4731fb67018d44eab881;4a7e1fcf87ad1b1befe116713d5cd418;612.0
52a0fd3765db5730a5bd92e2579bac72;3e84304bbd95f5c5c7d56d6535153ef4;106.9
52f3ba5f2a7901ded0bdcb85902e769f;2afc6bef679af4ac4c32967cdd339058;999.0
53ba20674f768fd7e13be09f2140bfb3;12b35a0eb2d6c29455eefb5bd7724374;9990.0
53c85360029609313d1cfc15595cee92;2337a4a0e60362e1d4f94c640654aad3;1393.0
53dc903253d82eb1c6445bd7789d5d9d;15a870b4857d4e3088cbd315b399382d;134.9
54eaa715c50d5b5c8b3d0666e97d437e;01eac1155c1be9f9d5d91d1359833ec3;839.9
54fe2c91b059c43e60071c7bbdb0eb38;00eae0d5f2156257b0e9f51b89ddb9d6;38.9
54ff1735ae8b1612798a03537eca0def;21a1b665424a620a70777650deb76ed1;150.79
5536c58b82dee644a01cba9292eeb955;2216fd066a956f4b3d709adcae0f2b49;2990.0
5579a0325e72c9955d5ff2e02e845c8c;1b76a2214a849ce527f08f5d639ac051;827.61
5579a0325e72c9955d5ff2e02e845c8c;1c5d6b829380b75246e48e4ad12dea03;917.0
5579a0325e72c9955d5ff2e02e845c8c;509157fd862f619029dda303123ebc1a;749.25
55e917e8d0a1d10abc973fbf2ea01ebf;394deff89158aee5efd7898f436c2782;8990.0
56000a169e905460a8430d1e10e58ad4;4f64b0e7a16ad7b1c0a403ccac33450c;109.0
562394e10765343ad464711f5c685f28;08adb11e0606184b60e531314df4da48;1299.0
5670b0e6daf5e8b4cf03168d8c44bb7c;19011dce79a468300e516823666ff448;149.0
57238af9c5cfd70dca1efff338059368;3d70a0e4395504aafd80cf9d4e24e0c5;5990.0
577e3bdc91fc7362feb4815e9fb3d673;2a4cc4eb60b7b3518942ebfa409c3e1d;37.9
583a13d8d7d1a45c7d0218e65bb4eecd;001e6972bacf132cdde5b3fbf2b5423b;778.0
583a13d8d7d1a45c7d0218e65bb4eecd;0d872fc3de79713e17583efb77a8c6e4;109.09
5a40e460af712ad36d7628a666d0a607;3f9967fba56f601be5e3c339d97eda26;199.2
5aafeaeec975cfd4eeea0e187fbb390e;2ca1766d4d14e9aea4cd0c53eaebc194;645.0
5acfbb5a6bcd4e69a0bbdbc8a627ad6f;422685c93335e0df691828442b8b1e4c;400.0
5acfbb5a6bcd4e69a0bbdbc8a627ad6f;422685c93335e0df691828442b8b1e4c;600.0
5ada59a9af1f0b777a70b86502800069;25fa2978ea1cbae7937e8ba72020689a;99.9
5b0e5bb7ffcb21b9ab49cee499489928;28ba1ed941ff3d9435aae61966daf1ee;89.9
5b0e5bb7ffcb21b9ab49cee499489928;28ba1ed941ff3d9435aae61966daf1ee;89.9
5b2637f1e7c8bea6dd5d24d7760f462d;15f0a00339cce568156f1f8067f51bdc;35.9
5b3326015c746430a48e0a3a3a39836d;04d414c1a092c139fe309f1e09f6d8f7;745.0
5c7b9a5bba1dcd593ab9d874a6337350;01a500f01626b9d6629445bb83cc57b2;1299.0
5cba5a8241251baa2524113ac1aa8a28;3c722f921550c6f429954ffbf4008e82;1010.0
5cba5a8241251baa2524113ac1aa8a28;3c722f921550c6f429954ffbf4008e82;1160.0
5cba5a8241251baa2524113ac1aa8a28;3e90fd86cfcf3bdda38c2f83731ef5d4;877.0
5d73345792746770f2abdf2cbb3dbe14;39aa61e433821ba39454a191f303fc8f;3990.0
5dc3064facd264c215977eeda29282cd;20fe78d3d812f2595202024da80e9f55;1990.0
5df8ee17a53dd61d9a5d46ac482ca7cf;300423aae298cd7b8b8e10ff0fcb63c5;1199.0
5e508d300773f24de355e6a780b01ddc;3cbba92a6c89524c67761b816b9e8eee;654.0
5e5dae6c43abacd808982e73134f35d3;0e944f978fa02e4af48dd51b1089ad14;179.0
5e70a0c67e4acc24395dbb1f36ce03e3;0c139fd5a6f2bf48b18044accd925425;4990.0
5ecd8cb0dca46c452b3e660a690ad9c4;286e6e64e81bec888188b64228d36f94;175.0
5ed1c574b16549247633de7ee43f0f7b;1c198c8e24d2653523d6622f523a72a0;169.9
5f85fb7b95c6d1bb14f1793a1e5e74bc;41794dd267f820c71b0cbd25914c6c43;9134.0
5f85fb7b95c6d1bb14f1793a1e5e74bc;41794dd267f820c71b0cbd25914c6c43;1546.0
5fe4203c7a7e0f408af787e90794ceb8;2c7bd76d239f4f68ae9f29d7d5b112ef;2499.0
5feb038f0e7ae2e33fd153c0610ab5ab;4871e34dab99cc61357490d34363b05a;1990.0
600e48b91bdd3d71ee35240b5e4a4731;3d4c6673ccd9dc2a9056e95028957439;1299.0
60451bae5aa367e5890e1b8a7e56ebfc;2cf41b4ece450ef16bb16c92ea5b8876;1379.0
60451bae5aa367e5890e1b8a7e56ebfc;3144554301c5b1a76f1691a463dcfc28;3899.0
60b1bd7a79a615df37487ee915080b76;1afe8e15c529012fe15541e80c7e4dd0;880.02
60f56abdd005b1f5308135513eea186f;2acbe4a6f7fae878e942bb6e833792f2;679.2
6109eda574a9ba6fd5fc43f5344ff875;2d65e334c74474e6183a3268a1a099a3;134.9
61486aff035454d834b7e94f43c3f93a;5106723ab4865b90e00129f2a17cae13;880.19
61a9d553809962026c5c0d9e4a4340a3;194714877d301387e630584a3f8939f7;37.9
6203df62dfd1775625b2771ea4c3ee2b;35015c21238c6c36598d744f65bac2e1;1673.0
622c0e34b0f265031931fa875039dc98;3d014a0ee2f8e106f47f9ff4948cd0e8;9260.0
6277916143e6f6179ab4a8c041d3d46b;379ade4d70f5ee7a0c83ed8aa1548dbe;149.0
6278fc5bcd4fc190ac46aaef7d419c9c;512669827ef751b5f2ceb8d9310019dc;636.0
6278fc5bcd4fc190ac46aaef7d419c9c;512669827ef751b5f2ceb8d9310019dc;1537.0
63bc6130ede303471b1fc2dd7a97a2b6;1c785a25ce4e65c3cc229a5cc81a8de9;4990.0
63d1b59ed254dde564135573c6abfb6a;02ff7ed6bb64719d23f7576ffde8ebef;7990.0
63d1b59ed254dde564135573c6abfb6a;4d351de5d4c34dc4acb60413c55cdd48;9990.0
63dd7b35721033c56cffc1f8a3083148;0fb0626632799b22c8c9701f55849bfe;1790.0
63e1ee9cf794162501909333ffc37143;1376ff89d2bb59992e2b718a49f07921;5240.0
63f3b82d507f8d2a88a9a44f2809cd1d;3f69907514f709a83470db088efeca7a;1490.0
642e97b239c6b2ca2a5f60d51126f36f;15c087d59338495a06b1e4e290d7cd0e;134.9
645e365848a21b92ceac36c9ac1f92a0;2cf949f86b00e1e966488ed52f4a7a9b;999.0
64913323bc2ce70d3451e0b08425c311;3af7e1f27e2412092f34d135c641d441;119.99
65b812a7575955deee0bcf71d2bfd651;2a685b37efbd4c375c921840a2e56877;889.9
65bcb5f92d38920b599ed942be33aa18;21ec31d71775f91581a00bcccd70732a;1945.0
65d8bf667d4424201773637988b13c58;487d457ed45fb97c6b3de0d7c4294fcf;522.0
666805e22fafdf5e80cef7f3e76dfa53;0b8515be84ae9adc1cfdb178031538ae;2990.0
66d45ec97fa2f17c108858098a7e5a1e;375a00ec3b7e21cc299bc6d10d7742f5;39.9
66d8a67e8f762fdc1d2f7521754a9247;02d7b46ff2e85065200cb230af1c13fd;849.0
680f1d45ddba0fe92f9aef670bf7a555;275a93216e3476ef4a2c2c1f60488e41;149.0
6894a6e39ec8586d8ace57201dedaf47;48b683d238c9bc9c52f1bc2289a16872;816.5
689c97b6abbc1ac69b05c788563ba11a;0ba00c3f0e9d39651a2c4d452825dad4;1495.0
689c97b6abbc1ac69b05c788563ba11a;329518d3813c9292420105537dfcaad9;763.0
694532843f6a6850cd48298ce131900c;280dd2d86af4d99d5bb573ba78576bb6;8999.0
695c68c3d3e5e5a66385a236eae2e767;00282ad38fb8fb8ae1e4b7167cb71010;999.0
69ee8bffdb87b5ebec2165919f0847fe;42acae2d8d29a8b2ebc9f790ceefc0c1;416.0
6a083106913ecf578d518ebc044d66eb;2792f210ce43cadaa2fe7070192fa8e6;1490.0
6a222afbd9923db5ceaec73f183e14c3;1a7e9f6d10184bd8a2dbfb0f446d926e;79.9
6a35fe3702e9d3288b2fc9ffa13a5ab8;374f7fd13ee35d7a8f1fbfeef6c2580e;999.0
6a94916ccdc3252d96dc4e7c7e1362c4;40304b74974bd7001ff14d2c8365ee20;1210.0
6a94916ccdc3252d96dc4e7c7e1362c4;40304b74974bd7001ff14d2c8365ee20;9370.0
6b2cfb405623f1c9e7abcbfe6d744fc5;48f0bd9639fadc962f29f6fbfa335022;99.0
6b2f4c910e3c36b1da91ff4b85ef7f18;47414c043e27b16779266f2adac4a2cd;1.0
6cbba4346d5f19ba3dfc3a396a51966c;47b6a481cd0e59bedfac41cc03588f41;1190.0
6cbba4346d5f19ba3dfc3a396a51966c;47b6a481cd0e59bedfac41cc03588f41;2140.0
6d4baad9903a7135ce0d302cef422f00;1bc1e3338df8007aaacb56bfd4f2bf28;999.0
6d8097043096caf0978af9ca9a13e519;2d9a38fe1fc55e59fdf5eead3f412cde;1865.0
6e2220e5fdddbb0b8d8a4d1603648c2b;31ac3d3e2230a206164e674bd0f15167;74.6
6ea1b23bdf94743dd2321566d577c5ce;0bbb11578061f5bfd957a6d9f4cb47ee;37.9
6f3a9f7b66c00225b6f778ba27ba320c;12d23fc131a9e8e6937bd1c322e9172f;870.0
6f3a9f7b66c00225b6f778ba27ba320c;4e836ae07fe95b8c75d7cb2bac7ecede;2050.0
6fca70e08f8b43529d11643883bdfaec;2ea4d9f69d107f4dafe2181d3058de15;37.9
70134566b370d1bc0a44d907a25df8d1;398df8ee66e16944d8a9d4dbf93c9fea;8688.0
7023ccaddfae9da1286805a7c504776e;4da787c9215bef3c6b0f704caa8e3f88;995.0
7099959841b450f4bb5309481d493277;1d4bbe7f05c04ce970911a197a354f7d;37.9
71030f56caea5e3027b4b0dfeb780b1d;4e9155a88454f003ca3648e407cc7cd2;495.0
710acab9701f2c09807725cf98f9a267;055d78858b6f5dd1c9092e0b27b0a262;55.0
711e7de58c0987608b1751c2aefbe550;3490702727fa4a06f423b52af85f3f5a;55.0
71538d10e6ac53cdda9e43fa88fa59db;4bbe1e049816279dbc901a7b0511691c;17990.0
71538d10e6ac53cdda9e43fa88fa59db;4bbe1e049816279dbc901a7b0511691c;17990.0
7157c8e0b6a7b46cc316d557a490b1c5;1020e459cfeb6ee4e8c087ff9dd02258;1799.0
7157c8e0b6a7b46cc316d557a490b1c5;1020e459cfeb6ee4e8c087ff9dd02258;1299.0
7167456f863c259a21b45ab456869b48;407585b4fd100d2113667d14b4722405;457.0
7172becb1e0bb984dcbb2cd4779f8bd7;46232b48b7bf2cda873a3f17105c52a2;343.64
71e420be699a450ab51c091cc8c92844;07cec0753256f115b763a74aa2029ec2;106.9
71f29128276242a64bf0c73d4c32dfe8;24346f834462f6aa5504ce47e869b462;102.7
7209f878ea868cadf4468bfcef295032;0bfcc28e3e1c089c3ecc4849b48e5c95;134.9
721abfbeb41ee681805d25f0c0a192fd;09bab8b69185417131c6e54a20676319;32.99
721cd4bf21d4db28ee280d2644e68952;0a869aebf3a61c58361d842bdeeb632f;179.0
721d9b343f3eecc1c92b1e1dc308bcd5;49d77952e5c8807ea9d2ee271d325b98;249.0
7225d3581a49c88990d4b6206d57131f;1f1cb05c0791bc6edccf0aebb1366dda;590.0
72a94efd17cd9fa3dbb0ad14f44938a3;16e635174bf8352e3ffbc894d97d36f4;249.0
72a94efd17cd9fa3dbb0ad14f44938a3;16e635174bf8352e3ffbc894d97d36f4;149.0
72ae78145d0f069823b01c296bcc0394;4e821b8d68d5be06c4003c87c32d216d;9990.0
72b9fe8aa13a17d9cf0bd4b5ede1d17a;0adc481176db0de6706e8bc74be8bb79;129.0
735d6c51343df6e3d230f09428f9a1a4;2364ad1b96e7cb69747946a093b0369b;43.9
73a48005aa31f5b856264f8d56071056;21e9d4c11b2121834ebb05890acad023;1495.0
73b968122b51fdea4c755b4849b0fc3d;19c8712477e7e72472745bb54c02d693;364.59
73c68afad24beb1766d5f3b692df0215;0f7d8285d0167fd3f63ea7419991de48;31.0
73d0ccf88944cd23825e6e32b7f9181d;19662199705e185ec979c8d439d9c581;1426.18
73d0ccf88944cd23825e6e32b7f9181d;362f04e3ca834762d68c889fc52c01b4;1170.0
746a2c63db2db00565e4c1b313222c73;26219b8b792c4a78df700246e20e3708;89.0
754b87230fe7e5f23f5be30ce37ba1c4;3e62db799c0f8edb02950d8b7c13511a;177.58
75c99b719eba343b47aca38aaa2eb489;3231603e5a5535d4f71df089b54750ef;106.9
75ec271ddea0919c544ed81727663aed;38550acffa7fb78056b535734b4b70b8;436.0
75ec271ddea0919c544ed81727663aed;38550acffa7fb78056b535734b4b70b8;469.0
75fe48a772e242e209f927123f3edd39;016eee8718b2f745b02934db6e6c0e20;99.9
75fe48a772e242e209f927123f3edd39;2242f75c28d445bc7c847d260dca34e2;1299.0
762c4291b79367747f27e2c149f1ac35;071bf62fd24049748a0a36340897ca99;665.0
76696d574870f1520814896057b90037;0956bcc1b300f0c674d980214bcb5eaf;8074.0
76be8f403c5d30afb787315db3d973d4;2005a0214a29cd572852f769a01efbfb;99.99
76c2623b11625452073b34ed02138711;501b608c73576446b65b3b1e4b71ccbb;169.0
76f7f71d6704c38796581fb7426178ee;49de285d752fcfb8cda15598055f6b87;2189.37
772c7cf384c37c5b1e5378f424e09a53;05b761f358ffaaa68963321d70d46cfb;9990.0
77d84409b59e6d4f6cbb32777ebe1b13;07552f6daac13304671801dbdf662d6d;229.0
77d84409b59e6d4f6cbb32777ebe1b13;113e91f137e6a0e0f0189bc7fddc717f;119.1
784ab01c8d8ba6a4498a759611569421;17024f5eee395a1ac5df2a6152c27726;1299.0
784ab01c8d8ba6a4498a759611569421;17024f5eee395a1ac5df2a6152c27726;849.0
79037fcb5460e3127acc58b75333f928;2cfec7a9f09837de3597f93e6400c286;99.99
79037fcb5460e3127acc58b75333f928;351e8c8d34e768922322143cfa535edf;214.0
79543c21f89216ab0f3cecdc39db1a51;0da960dbbe1b3df0fde48ea23f30337e;4390.0
79789f73404db8b73d185e995145fe72;24434e2485c57db95617c2b5c3320b27;579.0
79e0d6856df02e2aaf76a488415ad183;24092485e48188abcd8c445fc75f2367;679.2
7a29941ef6648f5dbab7e1bfb3915bbe;29a1011aceddf7dbd1078bc6fea6c230;179.0
7a29941ef6648f5dbab7e1bfb3915bbe;40480d4830dec1a6c7114f02f3ccbf46;149.0
7a5f793cfc3abdb4b20407d14630c0c1;3027e9def7a56028772d904c5f4ca389;37.0
7a96bc59bc3047566ce2a2694f0fea76;321a590f262858480e65c49c6f4fde16;999.0
7a9720f5d7ae88e19608be9e98f68d66;1c561fac7bc87fe5fe1e7ae327582f90;495.0
7b0eae1da0aae2f5eb5dbbdc73928de2;2b6d01cec8c735369c83701d8a5d27ed;132.56
7b0eae1da0aae2f5eb5dbbdc73928de2;2b6d01cec8c735369c83701d8a5d27ed;100.39
7b469fba355c8b868053a0fe26fcdd81;31ae1cabd32a4702c533035545f7c88c;999.0
7b6d81dcafde026c5fac5323bba55776;2ce1e2ce0c5f01de213358e6fcf20578;819.99
7bf7a44c37eb2dc710ad601c0c10a57f;4e6489fb41d38f254563745742c93d9b;990.0
7bf7a44c37eb2dc710ad601c0c10a57f;4e6489fb41d38f254563745742c93d9b;1141.0
7c0df60b0e15e9d520c413b572ca9443;0ea28c8c88cdc59c5f3d06d16cac84f4;134.9
7c0df60b0e15e9d520c413b572ca9443;4ef1900badb7c68e05a9bad0a36d42be;134.9
7c9aeec096c725ee70bc52174ec7b106;467a05337797894f401c0984d9111713;1499.0
7d3974fc82debd576f783b173e82335d;0379298c5218a18d997e9eda854062ae;129.0
7d3bbda2931d6bf3bb8b39869050bcc3;1844b510626d752a1a2f3a5d357a2774;79.9
7d4cc048d15fc88095baf1e1d586ccbc;4d9b4e90acb542d57b1c6deca2ec87db;59.0
7d666eeae95c7c2125075ca4c17ac43b;3850c3104cd7070c86da5c98221f9f14;741.0
7d666eeae95c7c2125075ca4c17ac43b;3850c3104cd7070c86da5c98221f9f14;725.0
7da4acb5231913623925d082806b4c73;11706275d7dae6eb0f6d801f59788bb5;833.0
7decf241155a384ea0422993c5ad50df;185106ad1f151b21e935e0b762b3f900;1592.0
7decf241155a384ea0422993c5ad50df;2e05ef6c43bfe001aa45a9cd0a1d4c96;55.0
7decf241155a384ea0422993c5ad50df;2ec8200722deeb99d6143abf6e881eb1;1299.0
7df4ba145108c46fc6009ad6b8447771;21fad000a3710150b3b4cbc3b4317822;249.0
7e3e26348296984d650db0087f68962a;1db53452a1b512c89c4b856266a1cbaa;1250.0
7e3e26348296984d650db0087f68962a;3b0f3827a51d0c48278a3b8007186905;12400.0
7e58e91b8b89388808d4be11533bf97b;2685edb085a79309e052b68132e29730;2590.0
7e58e91b8b89388808d4be11533bf97b;4269a88decd6fb4d17e012e5464f5a1a;2499.0
7e6755a45bb6c1849ba0e23827e706ea;4c5e7311fbda9f126c0176ff714b4f59;129.9
7fad54ca6064adb737f0ea49328b4a55;1565adb51d8d206cd406cdb4ce4e7e2e;1490.0
7fc61f0f337ce6410305c3563c5164f7;35e79023451e3fdafcae2aaa81c861a8;109.0
7fdef6baa843b6d14639069ee7f23786;3dffba3af3b6f8275e8322fa0e6ff9cb;157.7
7ff1cb9be7ac81e919c00b1b4a7d9fb8;37336e105cdbea96f282d993f9428afd;999.99
80609f4aa10e41f3040761a01e03cbfc;071aea16c40a75b6acc236f6e59eeb37;2000.0
80609f4aa10e41f3040761a01e03cbfc;071aea16c40a75b6acc236f6e59eeb37;1200.0
8080f655b7e3bdfb107ffc303187676e;4cfe322c2ac09094459281f1209da6a0;46.6
80f759b5958b77c0693d8a6c8cd9d2b1;2208b0762a0f96ee5eba104a7e5d8102;5640.0
80f759b5958b77c0693d8a6c8cd9d2b1;2208b0762a0f96ee5eba104a7e5d8102;3690.0
817e929432d33153abeaf7e914e41ea0;20a9d0ba4f62351389f8e246e8c7a9e4;1199.0
81bdbfd25ee1e90bff866b928d6ea13f;2884f508dcd6f262b9c27240406b8cd5;37.9
81d572ad49fc9f397394518d2965ff7e;019b7e19b3c4b1980f46a2303889e4f6;1990.0
8213a09c8cc231bd1b4516f5f17dceea;0a1612a3e566371e9c22bb1e154bdae7;71.09
825ae5a1987950169f5d6dcd9744897a;0386e3fb97a01c96208c2b7f62d7a41e;577.5
82d950e659cafd4eb65fe80a8b42b6bc;05469c0bdeb6a41a05d6c40a3f43a639;880.0
82d950e659cafd4eb65fe80a8b42b6bc;15be71535c631df3bb55635eadb76d20;880.07
82db54a6a6af6537e322c0b3089bab30;1667f2292a2f565a500d75ddc69da875;995.0
82f8c10d1fd80eca73c05490a05e4b8c;22e23db6cb890e16d5be9928e2dc89a6;845.0
82f8c10d1fd80eca73c05490a05e4b8c;22e23db6cb890e16d5be9928e2dc89a6;845.0
8341f50dcec8a774d4316572a49eac45;3eb0d9f7a4caad492beb60efa13b6018;9.99
835ac71c8898c88ab6c14b958099feba;43ef392fa62dd5b56797780fd25912e4;892.86
835cb5509427ac384a487d5ad106b7e3;36c4bce71097b2df193fcb3e41d47420;76.49
8370cd40614d60879fa4bfd8edc72a87;1d309f210d2ebbc858c0ab9cd8885539;999.0
83d65d6694477501aa311a1185bb78cf;1344b339cf959075867e9917a5a8d7c0;1299.9
849254dfe4fca990a8b46c69c4e76082;40e4aa79e5745e20f8ec1648877a8f52;40.39
84e7207634071a42f16436029a93c13d;2c5fc373b39b2bceaa825dbdf54be622;995.0
84ef76b45704435ec462f87bbe0555b8;194b4f1c212f0c3edb5a4ed4db65ed96;4990.0
850e7910b9241afbac412d9830507458;0a739d879657cae305e6feecfbfd02aa;679.2
